model,spec_z,pred_z,dz,dz_norm,abs_dz_norm
knn_classical,0.07318778,0.08889166807043988,0.01570388807043989,0.014632935971782952,0.014632935971782952
knn_classical,0.08171727,0.061230855985906656,-0.02048641401409334,-0.018938787964523612,0.018938787964523612
knn_classical,0.1317137,0.1292410056408556,-0.0024726943591443784,-0.002184911571843991,0.002184911571843991
knn_classical,0.2890104,0.18108877620789873,-0.10792162379210127,-0.083724401131365,0.083724401131365
knn_classical,0.2342559,0.24319868468093753,0.008942784680937538,0.0072454866781982066,0.0072454866781982066
knn_classical,0.06033739,0.07627547488077255,0.01593808488077255,0.0150311448328466,0.0150311448328466
knn_classical,0.239962,0.2328399802527156,-0.007122019747284408,-0.0057437403301749635,0.0057437403301749635
knn_classical,0.2497778,0.23284293907558876,-0.016934860924411238,-0.013550297440401997,0.013550297440401997
knn_classical,0.1618374,0.11575149314665707,-0.04608590685334292,-0.039666399836451226,0.039666399836451226
knn_classical,0.177221,0.13197602722233312,-0.04524497277766687,-0.038433711917870025,0.038433711917870025
knn_classical,0.255688,0.23949583440888078,-0.016192165591119245,-0.012895054815463112,0.012895054815463112
knn_classical,0.1151608,0.10587994916996037,-0.009280850830039628,-0.008322432809725402,0.008322432809725402
knn_classical,0.06337297,0.07772359821753495,0.014350628217534953,0.013495385553701776,0.013495385553701776
knn_classical,0.1262092,0.05820428836701937,-0.06800491163298061,-0.0603839070334185,0.0603839070334185
knn_classical,0.2658921,0.28271818154722805,0.016826081547228033,0.013291876572440915,0.013291876572440915
knn_classical,0.07568032,0.07689320444566179,0.0012128844456617965,0.00112755102339494,0.00112755102339494
knn_classical,0.06985045,0.07996078586005217,0.01011033586005218,0.009450232843340097,0.009450232843340097
knn_classical,0.08293261,0.08312576739857984,0.00019315739857983516,0.00017836511413192658,0.00017836511413192658
knn_classical,0.2670924,0.26138083486191127,-0.005711565138088737,-0.004507615338935611,0.004507615338935611
knn_classical,0.09599334,0.0973167218859702,0.0013233818859701985,0.001207472561804252,0.001207472561804252
knn_classical,0.1829407,0.1931187002163599,0.010178000216359895,0.008603981768790181,0.008603981768790181
knn_classical,0.04929833,0.0698838649513815,0.020585534951381504,0.019618381505840672,0.019618381505840672
knn_classical,0.06413861,0.09933660139092543,0.03519799139092543,0.033076510014917536,0.033076510014917536
knn_classical,0.1793801,0.2034672872079874,0.024087187207987415,0.020423599828407666,0.020423599828407666
knn_classical,0.07051694,0.07148458711100793,0.0009676471110079271,0.000903906397789396,0.000903906397789396
knn_classical,0.1882987,0.1944467689858008,0.006148068985800781,0.005173841379949991,0.005173841379949991
knn_classical,0.112954,0.08989016438492732,-0.023063835615072678,-0.020723080751830426,0.020723080751830426
knn_classical,0.06712755,0.08694511310400743,0.019817563104007438,0.018570941312505182,0.018570941312505182
knn_classical,0.2321952,0.22611165964353966,-0.006083540356460332,-0.004937156350276589,0.004937156350276589
knn_classical,0.284816,0.27017721793667426,-0.01463878206332575,-0.011393679766850467,0.011393679766850467
knn_classical,0.08218365,0.09619766099716896,0.014014010997168966,0.01294975302682587,0.01294975302682587
knn_classical,0.1530703,0.15497427393619484,0.0019039739361948471,0.001651221036735442,0.001651221036735442
knn_classical,0.1940459,0.18752169236221328,-0.006524207637786716,-0.005463950454322331,0.005463950454322331
knn_classical,0.1336402,0.1409016495192717,0.007261449519271712,0.0064054269769823905,0.0064054269769823905
knn_classical,0.1198332,0.11987936805250494,4.6168052504944046e-05,4.122761542071091e-05,4.122761542071091e-05
knn_classical,0.06661829,0.0786605088615221,0.012042218861522097,0.011290092223640845,0.011290092223640845
knn_classical,0.2061901,0.20362852997155886,-0.0025615700284411236,-0.0021236868288349604,0.0021236868288349604
knn_classical,0.2362516,0.22179687674350523,-0.014454723256494773,-0.011692379816935947,0.011692379816935947
knn_classical,0.06175708,0.04629857604608148,-0.015458503953918519,-0.01455936037075309,0.01455936037075309
knn_classical,0.2351264,0.2208344968001869,-0.014291903199813105,-0.011571206962957884,0.011571206962957884
knn_classical,0.1318317,0.14970585748884305,0.01787415748884305,0.015792239684436344,0.015792239684436344
knn_classical,0.1548847,0.13678339341992,-0.018101306580079995,-0.01567369156425745,0.01567369156425745
knn_classical,0.3056358,0.28097821607657725,-0.024657583923422766,-0.018885499251340046,0.018885499251340046
knn_classical,0.03713182,0.0670778194016085,0.02994599940160849,0.028873860414010334,0.028873860414010334
knn_classical,0.2110311,0.22064104243422722,0.00960994243422722,0.007935339095938345,0.007935339095938345
knn_classical,0.1393622,0.13881122048312547,-0.0005509795168745224,-0.00048358591927529496,0.00048358591927529496
knn_classical,0.1102603,0.10949125729804601,-0.0007690427019539925,-0.0006926688290610701,0.0006926688290610701
knn_classical,0.2696714,0.26788302272986037,-0.0017883772701396405,-0.0014085355235532915,0.0014085355235532915
knn_classical,0.2124603,0.24040276135101832,0.027942461351018327,0.023046083530337717,0.023046083530337717
knn_classical,0.07860427,0.09972639412689045,0.02112212412689045,0.019582830065089995,0.019582830065089995
knn_classical,0.1051465,0.11792715425688712,0.012780654256887111,0.011564669712917799,0.011564669712917799
knn_classical,0.155464,0.16201321661211374,0.006549216612113745,0.005668040382144095,0.005668040382144095
knn_classical,0.03631118,0.05716440796541181,0.020853227965411815,0.020122554275069978,0.020122554275069978
knn_classical,0.05085672,0.08462368576388467,0.03376696576388467,0.03213279709900382,0.03213279709900382
knn_classical,0.277264,0.27430276823801014,-0.0029612317619898687,-0.002318417932385058,0.002318417932385058
knn_classical,0.2192961,0.23248271449759833,0.013186614497598337,0.010814940273817276,0.010814940273817276
knn_classical,0.09903717,0.1495512391259713,0.0505140691259713,0.04596211165994622,0.04596211165994622
knn_classical,0.2708623,0.26182533016059273,-0.009036969839407272,-0.007110896152484239,0.007110896152484239
knn_classical,0.1314751,0.12244249451839816,-0.009032605481601855,-0.00798303513846823,0.00798303513846823
knn_classical,0.192912,0.16423060218918348,-0.028681397810816522,-0.02404317989157333,0.02404317989157333
knn_classical,0.2447349,0.12456862810674807,-0.12016627189325194,-0.09653965024460383,0.09653965024460383
knn_classical,0.1112385,0.22039755309780104,0.10915905309780104,0.09823188550234808,0.09823188550234808
knn_classical,0.03267085,0.06405248958579833,0.03138163958579833,0.030388811290449742,0.030388811290449742
knn_classical,0.04105332,0.11321378136066877,0.07216046136066878,0.06931485638090927,0.06931485638090927
knn_classical,0.2103058,0.22568009769213968,0.015374297692139688,0.012702820801271619,0.012702820801271619
knn_classical,0.146371,0.12396864379898517,-0.022402356201014828,-0.019541977423552084,0.019541977423552084
knn_classical,0.07964917,0.09263343513678675,0.012984265136786743,0.012026374397885883,0.012026374397885883
knn_classical,0.2631636,0.26607338148298676,0.002909781482986762,0.00230356660292203,0.00230356660292203
knn_classical,0.09027435,0.1110854968101057,0.020811146810105693,0.01908799084386943,0.01908799084386943
knn_classical,0.1674736,0.20197947609057706,0.034505876090577065,0.02955602258635832,0.02955602258635832
knn_classical,0.0837103,0.09898690651035941,0.015276606510359406,0.014096577757320759,0.014096577757320759
knn_classical,0.1195031,0.11017479852570927,-0.009328301474290729,-0.008332537421549551,0.008332537421549551
knn_classical,0.09463245,0.09518692405964707,0.0005544740596470643,0.0005065390301987341,0.0005065390301987341
knn_classical,0.06755466,0.1938669488581628,0.1263122888581628,0.11831927075112277,0.11831927075112277
knn_classical,0.05183487,0.049552941463491,-0.0022819285365089995,-0.002169474127159332,0.002169474127159332
knn_classical,0.101966,0.09224015904339389,-0.009725840956606113,-0.008825899307788184,0.008825899307788184
knn_classical,0.1639151,0.17065324753226066,0.006738147532260652,0.005789208793889392,0.005789208793889392
knn_classical,0.1502746,0.15193325477161193,0.0016586547716119227,0.0014419641810850406,0.0014419641810850406
knn_classical,0.2878217,0.24849887391235664,-0.03932282608764337,-0.0305343714022239,0.0305343714022239
knn_classical,0.09864599,0.08927928049350553,-0.009366709506494472,-0.008525684880981974,0.008525684880981974
knn_classical,0.09523243,0.09918285237847033,0.00395042237847032,0.0036069260462551493,0.0036069260462551493
knn_classical,0.1778027,0.29087831263569625,0.11307561263569624,0.09600556412011642,0.09600556412011642
knn_classical,0.07385026,0.06760417570240593,-0.006246084297594073,-0.00581653190417263,0.00581653190417263
knn_classical,0.05098055,0.09156914750281202,0.04058859750281202,0.03861974182377782,0.03861974182377782
knn_classical,0.3040443,0.20156487379494714,-0.10247942620505285,-0.0785858472791552,0.0785858472791552
knn_classical,0.1253251,0.10582918329420725,-0.019495916705792746,-0.01732469728596007,0.01732469728596007
knn_classical,0.07314228,0.07600351200732601,0.002861232007326006,0.0026662186931317314,0.0026662186931317314
knn_classical,0.08298755,0.0906306863555643,0.007643136355564309,0.007057455420945799,0.007057455420945799
knn_classical,0.1380803,0.10602450552697876,-0.03205579447302123,-0.028166548944763593,0.028166548944763593
knn_classical,0.0723339,0.08113114502624759,0.008797245026247583,0.008203830006910703,0.008203830006910703
knn_classical,0.2205781,0.1520805874310539,-0.0684975125689461,-0.05611891002218219,0.05611891002218219
knn_classical,0.1011808,0.11005249502219439,0.008871695022194384,0.008056528975254912,0.008056528975254912
knn_classical,0.1212307,0.11946785044898303,-0.001762849551016965,-0.0015722451686499177,0.0015722451686499177
knn_classical,0.1166885,0.12011925651117862,0.0034307565111786203,0.0030722591941966092,0.0030722591941966092
knn_classical,0.1354229,0.13677650936018965,0.0013536093601896337,0.0011921631668602366,0.0011921631668602366
knn_classical,0.06369203,0.06135289091181942,-0.002339139088180578,-0.002199075505135239,0.002199075505135239
knn_classical,0.2309279,0.23202283520387354,0.0010949352038735483,0.0008895201773178984,0.0008895201773178984
knn_classical,0.1037611,0.10811906718528604,0.004357967185286041,0.003948288434232771,0.003948288434232771
knn_classical,0.2602736,0.2809292297931653,0.02065562979316532,0.016389798051125816,0.016389798051125816
knn_classical,0.1366258,0.1508208926471462,0.014195092647146218,0.012488800313301192,0.012488800313301192
knn_classical,0.1205468,0.10371958002045764,-0.016827219979542354,-0.015016972052878427,0.015016972052878427
knn_classical,0.2000576,0.18887925157606392,-0.011178348423936085,-0.009314843240804511,0.009314843240804511
knn_classical,0.2571257,0.21815683672493824,-0.03896886327506177,-0.030998382480814584,0.030998382480814584
knn_classical,0.1638157,0.17207741746660082,0.008261717466600815,0.007098819397779919,0.007098819397779919
knn_classical,0.1205962,0.11953127683680498,-0.0010649231631950223,-0.0009503183780161153,0.0009503183780161153
knn_classical,0.1355294,0.12085412073676637,-0.014675279263233629,-0.012923733426218316,0.012923733426218316
knn_classical,0.01489793,0.046142748364132825,0.031244818364132825,0.030786168185536474,0.030786168185536474
knn_classical,0.0297904,0.10367090336015022,0.07388050336015023,0.07174324344075282,0.07174324344075282
knn_classical,0.0546536,0.06152334055887827,0.006869740558878276,0.006513741155274373,0.006513741155274373
knn_classical,0.08180574,0.09260396773833557,0.010798227738335567,0.009981669849834191,0.009981669849834191
knn_classical,0.1357019,0.13700937518678452,0.0013074751867845347,0.0011512485686468736,0.0011512485686468736
knn_classical,0.160181,0.09408297607892704,-0.06609802392107295,-0.05697216548200061,0.05697216548200061
knn_classical,0.2691092,0.27590108796742907,0.006791887967429078,0.005351697054460781,0.005351697054460781
knn_classical,0.1316565,0.1388861335267605,0.007229633526760482,0.006388540627620202,0.006388540627620202
knn_classical,0.2744726,0.2578933380952122,-0.016579261904787812,-0.013008723690715526,0.013008723690715526
knn_classical,0.1891557,0.1692587834242185,-0.01989691657578152,-0.01673196922470415,0.01673196922470415
knn_classical,0.1606381,0.17170485743000105,0.011066757430001045,0.009535063022660592,0.009535063022660592
knn_classical,0.06755831,0.09448518506750349,0.026926875067503492,0.02522286119200692,0.02522286119200692
knn_classical,0.07293651,0.0715526565309269,-0.0013838534690730903,-0.0012897813208659387,0.0012897813208659387
knn_classical,0.11708,0.12000622214749149,0.0029262221474914835,0.002619527829243638,0.002619527829243638
knn_classical,0.166114,0.15471026982983996,-0.011403730170160054,-0.009779258434561332,0.009779258434561332
knn_classical,0.1727224,0.17615980184002614,0.0034374018400261386,0.002931130027043176,0.002931130027043176
knn_classical,0.3058197,0.27871176979254914,-0.027107930207450892,-0.02075932091348514,0.02075932091348514
knn_classical,0.1114195,0.08522531878016926,-0.026194181219830748,-0.023568221737904318,0.023568221737904318
knn_classical,0.2125261,0.1843783659011986,-0.02814773409880139,-0.023214126358848185,0.023214126358848185
knn_classical,0.1193974,0.16097076651551318,0.041573366515513174,0.037139059386338734,0.037139059386338734
knn_classical,0.06645161,0.0866536058122136,0.020201995812213602,0.018943190317105528,0.018943190317105528
knn_classical,0.04367673,0.04759588124502325,0.003919151245023254,0.003755139050597836,0.003755139050597836
knn_classical,0.1178446,0.11589008321722157,-0.0019545167827784288,-0.0017484691367462247,0.0017484691367462247
knn_classical,0.09377775,0.09531335323623162,0.001535603236231614,0.001403944481620342,0.001403944481620342
knn_classical,0.08986664,0.1085377749125838,0.018671134912583806,0.017131577596121127,0.017131577596121127
knn_classical,0.147314,0.1551989104847144,0.007884910484714402,0.006872495659178223,0.006872495659178223
knn_classical,0.2783354,0.2427894932834671,-0.035545906716532905,-0.027806400977812947,0.027806400977812947
knn_classical,0.02923742,0.02713192820200974,-0.0021054917979902617,-0.002045681353083977,0.002045681353083977
knn_classical,0.06147388,0.0654883189306361,0.004014438930636098,0.003781947918149524,0.003781947918149524
knn_classical,0.09702174,0.09071190917882851,-0.00630983082117148,-0.0057517828417616235,0.0057517828417616235
knn_classical,0.08420867,0.08166227669079644,-0.0025463933092035596,-0.0023486192092556867,0.0023486192092556867
knn_classical,0.1303708,0.13378126918790753,0.003410469187907522,0.00301712428161407,0.00301712428161407
knn_classical,0.1554872,0.13962069652963915,-0.015866503470360838,-0.013731440270702121,0.013731440270702121
knn_classical,0.08615632,0.09996842269966653,0.01381210269966654,0.012716496185067119,0.012716496185067119
knn_classical,0.2728113,0.28501011975701934,0.012198819757019363,0.009584154192392356,0.009584154192392356
knn_classical,0.2528738,0.266292793012918,0.013418993012918046,0.010710570380606608,0.010710570380606608
knn_classical,0.1518345,0.13898898282721708,-0.012845517172782928,-0.01115222471004552,0.01115222471004552
knn_classical,0.07387646,0.07009939445234502,-0.003777065547654987,-0.003517225387038456,0.003517225387038456
knn_classical,0.1067171,0.08103055290005452,-0.025686547099945473,-0.023209677613136612,0.023209677613136612
knn_classical,0.03772505,0.038859126354423276,0.0011340763544232732,0.001092848586842221,0.001092848586842221
knn_classical,0.1634067,0.18019279673039057,0.01678609673039058,0.014428399570322728,0.014428399570322728
knn_classical,0.113522,0.1073276923078601,-0.006194307692139897,-0.00556280674485093,0.00556280674485093
knn_classical,0.07744967,0.09155248042158526,0.01410281042158526,0.013089066537637214,0.013089066537637214
knn_classical,0.2385842,0.21760997897971326,-0.020974221020286732,-0.016934029208742315,0.016934029208742315
knn_classical,0.1273671,0.13032405030854455,0.002956950308544537,0.002622881498444062,0.002622881498444062
knn_classical,0.1993387,0.1892663014954372,-0.010072398504562818,-0.008398293580089443,0.008398293580089443
knn_classical,0.03694097,0.08697152919551845,0.05003055919551846,0.04824822303579967,0.04824822303579967
knn_classical,0.1424005,0.11384662845278072,-0.028553871547219292,-0.024994624518476047,0.024994624518476047
knn_classical,0.08277875,0.04357925133008303,-0.03919949866991697,-0.03620268560859453,0.03620268560859453
knn_classical,0.276927,0.26834279444736703,-0.00858420555263295,-0.006722549959890386,0.006722549959890386
knn_classical,0.0843252,0.0981403145252102,0.013815114525210198,0.012740748370701148,0.012740748370701148
knn_classical,0.1818713,0.19593155786386823,0.01406025786386822,0.01189660656271814,0.01189660656271814
knn_classical,0.1546547,0.12794563405648587,-0.026709065943514132,-0.023131647880110073,0.023131647880110073
knn_classical,0.2505289,0.032855741486303526,-0.21767315851369648,-0.1740648764804208,0.1740648764804208
knn_classical,0.1466953,0.14999969897476248,0.003304398974762479,0.0028816713339301896,0.0028816713339301896
knn_classical,0.1322491,0.1458449665500099,0.013595866550009883,0.012007840456671488,0.012007840456671488
knn_classical,0.105031,0.06981679248513543,-0.035214207514864565,-0.03186716708840255,0.03186716708840255
knn_classical,0.2070324,0.23625387155275282,0.029221471552752815,0.02420935142482738,0.02420935142482738
knn_classical,0.2601377,0.2601858524663022,4.815246630218706e-05,3.821206706393044e-05,3.821206706393044e-05
knn_classical,0.2320621,0.2279001756939807,-0.0041619243060193045,-0.003378015041627613,0.003378015041627613
knn_classical,0.1923044,0.18195384761472538,-0.010350552385274603,-0.008681132423292746,0.008681132423292746
knn_classical,0.01195041,0.02268901127910631,0.01073860127910631,0.010611786084563481,0.010611786084563481
knn_classical,0.2271417,0.1961873020522683,-0.030954397947731693,-0.025224795105350663,0.025224795105350663
knn_classical,0.03338323,0.03436877996292273,0.00098554996292273,0.0009537119766523885,0.0009537119766523885
knn_classical,0.06519984,0.09701084852915323,0.03181100852915324,0.029863887821418782,0.029863887821418782
knn_classical,0.08247237,0.10492710672155302,0.022454736721553015,0.020743935220769665,0.020743935220769665
knn_classical,0.115084,0.09430545700515956,-0.020778542994840443,-0.018634060747746758,0.018634060747746758
knn_classical,0.1078802,0.09110657125097878,-0.01677362874902122,-0.015140291115430367,0.015140291115430367
knn_classical,0.1715775,0.14824157223702347,-0.02333592776297652,-0.019918381637558356,0.019918381637558356
knn_classical,0.07793369,0.09707940762067722,0.019145717620677224,0.01776149850245169,0.01776149850245169
knn_classical,0.04281516,0.06654397505743903,0.023728815057439033,0.022754574317311455,0.022754574317311455
knn_classical,0.03775819,0.03600996644363571,-0.0017482235563642881,-0.001684615523356446,0.001684615523356446
knn_classical,0.06948826,0.06831915553754761,-0.001169104462452386,-0.0010931438017397089,0.0010931438017397089
knn_classical,0.07246672,0.0666392872946916,-0.005827432705308402,-0.005433672296431168,0.005433672296431168
knn_classical,0.1496148,0.10222077547246015,-0.04739402452753984,-0.04122600416029773,0.04122600416029773
knn_classical,0.1068362,0.12877495768093397,0.021938757680933965,0.019821142171654635,0.019821142171654635
knn_classical,0.07879553,0.1375794499353223,0.05878391993532231,0.054490325831552444,0.054490325831552444
knn_classical,0.2238518,0.19819308787017587,-0.025658712129824124,-0.02096553858058968,0.02096553858058968
knn_classical,0.1152397,0.10425124187673293,-0.01098845812326707,-0.009853001218721921,0.009853001218721921
knn_classical,0.1747929,0.24616921497764976,0.07137631497764976,0.060756508638799035,0.060756508638799035
knn_classical,0.1721231,0.172284022989462,0.00016092298946199235,0.00013729188466807995,0.00013729188466807995
knn_classical,0.1927694,0.1721458550009885,-0.020623544999011506,-0.017290471233594278,0.017290471233594278
knn_classical,0.08660882,0.06278599632290899,-0.023822823677091015,-0.021924010958323546,0.021924010958323546
knn_classical,0.1111226,0.11541438605280599,0.004291786052805988,0.00386256750857735,0.00386256750857735
knn_classical,0.2873034,0.2847462595882008,-0.0025571404117991636,-0.0019864318013913143,0.0019864318013913143
knn_classical,0.08347533,0.05790960527149025,-0.02556572472850975,-0.023596037695209685,0.023596037695209685
knn_classical,0.1132971,0.1152022045962334,0.0019051045962334007,0.0017112274847688013,0.0017112274847688013
knn_classical,0.02658254,0.029421386344018648,0.002838846344018646,0.0027653366713393025,0.0027653366713393025
knn_classical,0.08406664,0.09441889302334452,0.010352253023344526,0.009549461851666725,0.009549461851666725
knn_classical,0.1876251,0.12503205986724078,-0.06259304013275921,-0.05270437626550602,0.05270437626550602
knn_classical,0.02360065,0.021382819140699345,-0.0022178308593006554,-0.002166695438597714,0.002166695438597714
knn_classical,0.03691157,0.08272959011468163,0.04581802011468163,0.044187008265981285,0.044187008265981285
knn_classical,0.3082017,0.2919477817169698,-0.016253918283030244,-0.012424627091548835,0.012424627091548835
knn_classical,0.1884459,0.18363689634432717,-0.004809003655672828,-0.004046464088666406,0.004046464088666406
knn_classical,0.07203831,0.08653632213375397,0.01449801213375397,0.013523781751562564,0.013523781751562564
knn_classical,0.145195,0.1314158597261658,-0.0137791402738342,-0.012032134504459242,0.012032134504459242
knn_classical,0.2493246,0.23905639487947453,-0.010268205120525481,-0.008219004989196147,0.008219004989196147
knn_classical,0.09776215,0.1008224635501066,0.0030603135501065942,0.002787774701565903,0.002787774701565903
knn_classical,0.05858735,0.049783723754879626,-0.008803626245120377,-0.008316390938471328,0.008316390938471328
knn_classical,0.05444192,0.047332767793316195,-0.0071091522066838025,-0.006742099372039195,0.006742099372039195
knn_classical,0.2354603,0.24626242754750746,0.01080212754750745,0.008743403205677633,0.008743403205677633
knn_classical,0.02748173,0.025421558400071296,-0.0020601715999287035,-0.002005068839451484,0.002005068839451484
knn_classical,0.1657787,0.15912161937840338,-0.006657080621596617,-0.005710415382950999,0.005710415382950999
knn_classical,0.09332334,0.11294319013574901,0.019619850135749003,0.017945148903296078,0.017945148903296078
knn_classical,0.1957997,0.1847594020206934,-0.011040297979306585,-0.009232564600331129,0.009232564600331129
knn_classical,0.07468026,0.05603751049270708,-0.018642749507292916,-0.01734725220252293,0.01734725220252293
knn_classical,0.2857955,0.24500306785413628,-0.0407924321458637,-0.03172544323406304,0.03172544323406304
knn_classical,0.02274616,0.043990377379457934,0.021244217379457933,0.02077174005665094,0.02077174005665094
knn_classical,0.08120695,0.07796641395989853,-0.003240536040101466,-0.002997146883028699,0.002997146883028699
knn_classical,0.1284912,0.14381008500506864,0.015318885005068644,0.013574660577830508,0.013574660577830508
knn_classical,0.1087774,0.12350179411550996,0.014724394115509964,0.013279846897591856,0.013279846897591856
knn_classical,0.2526634,0.27761960161558713,0.024956201615587148,0.019922511997705967,0.019922511997705967
knn_classical,0.1245912,0.10659538218029863,-0.017995817819701374,-0.01600209731296259,0.01600209731296259
knn_classical,0.2238979,0.25845958061002333,0.03456168061002332,0.028239022724055103,0.028239022724055103
knn_classical,0.1605153,0.15212659658574995,-0.008388703414250048,-0.007228429831343067,0.007228429831343067
knn_classical,0.0840612,0.08571253161115147,0.0016513316111514686,0.0015232826441454307,0.0015232826441454307
knn_classical,0.07204925,0.08046989231240963,0.008420642312409632,0.007854715921315772,0.007854715921315772
knn_classical,0.3023164,0.29173694968904174,-0.01057945031095825,-0.00812356375989602,0.00812356375989602
knn_classical,0.1361768,0.15848720345105743,0.022310403451057448,0.019636383572572025,0.019636383572572025
knn_classical,0.1172596,0.11824464944536317,0.0009850494453631647,0.0008816656803514284,0.0008816656803514284
knn_classical,0.1855782,0.16254851590727584,-0.023029684092724156,-0.019424854550061866,0.019424854550061866
knn_classical,0.07069462,0.10594493720076238,0.03525031720076238,0.03292284890790091,0.03292284890790091
knn_classical,0.08204346,0.11581148398177506,0.03376802398177506,0.031207641125408272,0.031207641125408272
knn_classical,0.02241569,0.05826000945549701,0.035844319455497015,0.03505845988679713,0.03505845988679713
knn_classical,0.1120708,0.13781742143925801,0.025746621439258016,0.023151962482297006,0.023151962482297006
knn_classical,0.1039275,0.09574900811823515,-0.008178491881764852,-0.00740854076174826,0.00740854076174826
knn_classical,0.1384246,0.16962527038500677,0.031200670385006762,0.0274068834993611,0.0274068834993611
knn_classical,0.1082506,0.09598390182190228,-0.012266698178097724,-0.011068523832152875,0.011068523832152875
knn_classical,0.0320456,0.03938099629445197,0.007335396294451971,0.007107628087801518,0.007107628087801518
knn_classical,0.13832,0.1202271988775615,-0.018092801122438495,-0.015894301358527037,0.015894301358527037
knn_classical,0.1744335,0.16776488708567677,-0.006668612914323219,-0.005678152840772355,0.005678152840772355
knn_classical,0.04544186,0.0662638658997255,0.020822005899725493,0.01991694296584364,0.01991694296584364
knn_classical,0.1485626,0.15601458164020643,0.00745198164020644,0.006488093587764776,0.006488093587764776
knn_classical,0.1374276,0.13229320757735613,-0.00513439242264388,-0.004514038891480987,0.004514038891480987
knn_classical,0.189824,0.18817325493082512,-0.0016507450691748693,-0.0013873859236112815,0.0013873859236112815
knn_classical,0.107267,0.07516440443981794,-0.032102595560182065,-0.028992641847162486,0.028992641847162486
knn_classical,0.1097406,0.08901493926890812,-0.020725660731091874,-0.018676130918425328,0.018676130918425328
knn_classical,0.09145331,0.10194951389857002,0.01049620389857002,0.009616722769909434,0.009616722769909434
knn_classical,0.161978,0.15585150563708577,-0.0061264943629142365,-0.00527247018696932,0.00527247018696932
knn_classical,0.2625258,0.25168721004758643,-0.010838589952413547,-0.00858484630762678,0.00858484630762678
knn_classical,0.1246032,0.11831939851126023,-0.0062838014887397625,-0.0055875721220958316,0.0055875721220958316
knn_classical,0.1541858,0.10886269096219638,-0.045323109037803636,-0.0392684687662971,0.0392684687662971
knn_classical,0.09713517,0.08038302528267409,-0.016752144717325917,-0.015268988886142367,0.015268988886142367
knn_classical,0.07449118,0.0789818695630587,0.004490689563058689,0.0041793638204258585,0.0041793638204258585
knn_classical,0.06616686,0.08657590582207303,0.020409045822073035,0.01914245001206756,0.01914245001206756
knn_classical,0.04640606,0.059091566925299044,0.012685506925299045,0.012122929530147259,0.012122929530147259
knn_classical,0.1186327,0.09446521055958457,-0.024167489440415427,-0.02160449041085195,0.02160449041085195
knn_classical,0.1845206,0.10751221667809222,-0.07700838332190779,-0.06501227865678975,0.06501227865678975
knn_classical,0.1220944,0.11460252428645135,-0.00749187571354866,-0.006676689335183083,0.006676689335183083
knn_classical,0.1273105,0.11557954521222893,-0.011730954787771058,-0.010406143460715622,0.010406143460715622
knn_classical,0.06105464,0.06568954581105428,0.004634905811054281,0.004368206533693949,0.004368206533693949
knn_classical,0.2220279,0.23999079484460487,0.017962894844604865,0.014699251011048818,0.014699251011048818
knn_classical,0.2757922,0.1878357506720644,-0.08795644932793559,-0.06894261410904973,0.06894261410904973
knn_classical,0.1092839,0.11266774826927795,0.003383848269277942,0.003050479926083793,0.003050479926083793
knn_classical,0.2953786,0.24558992768954604,-0.049788672310453946,-0.038435614352787625,0.038435614352787625
knn_classical,0.06677693,0.10600037666387795,0.03922344666387795,0.03676818045163195,0.03676818045163195
knn_classical,0.09025373,0.06885827963708671,-0.021395450362913293,-0.019624285406401036,0.019624285406401036
knn_classical,0.05304652,0.07666501453268021,0.02361849453268021,0.022428728535829744,0.022428728535829744
knn_classical,0.01168374,0.02197259631877467,0.01028885631877467,0.010170032305525312,0.010170032305525312
knn_classical,0.05842375,0.058888655331258144,0.00046490533125814054,0.00043924310207338086,0.00043924310207338086
knn_classical,0.1660113,0.16093208354847008,-0.005079216451529922,-0.00435606108751255,0.00435606108751255
knn_classical,0.08888381,0.08946853578393114,0.0005847257839311504,0.0005369955715763194,0.0005369955715763194
knn_classical,0.2650535,0.2696361006366078,0.004582600636607814,0.003622455996215033,0.003622455996215033
knn_classical,0.09236484,0.09224802700729084,-0.00011681299270915879,-0.00010693587749415185,0.00010693587749415185
knn_classical,0.256589,0.17786155484779684,-0.07872744515220317,-0.06265170644674048,0.06265170644674048
knn_classical,0.04617393,0.045945830673745254,-0.00022809932625474788,-0.0002180319349524872,0.0002180319349524872
knn_classical,0.1275051,0.10854629806868021,-0.018958801931319796,-0.01681482587645927,0.01681482587645927
knn_classical,0.1315034,0.12105589205455118,-0.010447507945448811,-0.009233297880897938,0.009233297880897938
knn_classical,0.1167755,0.10530949867551313,-0.011466001324486871,-0.010267060232326795,0.010267060232326795
knn_classical,0.2600416,0.1615140916470064,-0.09852750835299359,-0.07819385356244872,0.07819385356244872
knn_classical,0.04664752,0.08022713434353992,0.033579614343539926,0.03208302098068309,0.03208302098068309
knn_classical,0.07718112,0.06431338692585635,-0.012867733074143656,-0.011945746945642396,0.011945746945642396
knn_classical,0.08611569,0.08352294856925917,-0.0025927414307408275,-0.0023871687469507303,0.0023871687469507303
knn_classical,0.1337567,0.12373737922428987,-0.010019320775710133,-0.00883727591264522,0.00883727591264522
knn_classical,0.09138116,0.10666096522788393,0.015279805227883927,0.0140004297196077,0.0140004297196077
knn_classical,0.0334116,0.03097010652826386,-0.002441493471736139,-0.0023625566731940487,0.0023625566731940487
knn_classical,0.07219969,0.13839277202507652,0.06619308202507652,0.061735777992135525,0.061735777992135525
